stale_test_id,website_id,stale_version,required_version,scenario,expected_behavior,added_cover_gap,split,stale_relation
ST1822,W156,V06,V08,Current-information request arrives while the index contains an older snapshot; case token ST-156-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1823,W156,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-156-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1824,W156,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-156-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1825,W157,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-157-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1826,W157,V07,V09,Current-information request arrives while the index contains an older snapshot; case token ST-157-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1827,W157,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-157-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1828,W157,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-157-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1829,W158,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-158-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1830,W158,V01,V03,Current-information request arrives while the index contains an older snapshot; case token ST-158-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1831,W158,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-158-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1832,W158,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-158-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1833,W159,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-159-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1834,W159,V02,V04,Current-information request arrives while the index contains an older snapshot; case token ST-159-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1835,W159,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-159-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1836,W159,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-159-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1837,W160,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-160-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1838,W160,V03,V05,Current-information request arrives while the index contains an older snapshot; case token ST-160-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1839,W160,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-160-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1840,W160,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-160-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,train,stale_older_than_required
ST1841,W161,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-161-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1842,W161,V04,V06,Current-information request arrives while the index contains an older snapshot; case token ST-161-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1843,W161,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-161-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1844,W161,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-161-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1845,W162,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-162-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1846,W162,V05,V07,Current-information request arrives while the index contains an older snapshot; case token ST-162-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1847,W162,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-162-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1848,W162,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-162-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1849,W163,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-163-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1850,W163,V06,V08,Current-information request arrives while the index contains an older snapshot; case token ST-163-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1851,W163,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-163-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1852,W163,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-163-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1853,W164,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-164-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1854,W164,V07,V09,Current-information request arrives while the index contains an older snapshot; case token ST-164-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1855,W164,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-164-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1856,W164,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-164-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1857,W165,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-165-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1858,W165,V01,V03,Current-information request arrives while the index contains an older snapshot; case token ST-165-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1859,W165,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-165-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1860,W165,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-165-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1861,W166,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-166-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1862,W166,V02,V04,Current-information request arrives while the index contains an older snapshot; case token ST-166-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1863,W166,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-166-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1864,W166,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-166-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1865,W167,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-167-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1866,W167,V03,V05,Current-information request arrives while the index contains an older snapshot; case token ST-167-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1867,W167,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-167-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1868,W167,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-167-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1869,W168,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-168-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1870,W168,V04,V06,Current-information request arrives while the index contains an older snapshot; case token ST-168-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1871,W168,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-168-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1872,W168,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-168-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1873,W169,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-169-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1874,W169,V05,V07,Current-information request arrives while the index contains an older snapshot; case token ST-169-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1875,W169,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-169-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1876,W169,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-169-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1877,W170,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-170-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1878,W170,V06,V08,Current-information request arrives while the index contains an older snapshot; case token ST-170-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1879,W170,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-170-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1880,W170,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-170-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1881,W171,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-171-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1882,W171,V07,V09,Current-information request arrives while the index contains an older snapshot; case token ST-171-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1883,W171,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-171-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1884,W171,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-171-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1885,W172,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-172-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1886,W172,V01,V03,Current-information request arrives while the index contains an older snapshot; case token ST-172-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1887,W172,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-172-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1888,W172,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-172-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1889,W173,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-173-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1890,W173,V02,V04,Current-information request arrives while the index contains an older snapshot; case token ST-173-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1891,W173,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-173-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1892,W173,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-173-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1893,W174,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-174-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1894,W174,V03,V05,Current-information request arrives while the index contains an older snapshot; case token ST-174-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1895,W174,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-174-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1896,W174,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-174-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1897,W175,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-175-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1898,W175,V04,V06,Current-information request arrives while the index contains an older snapshot; case token ST-175-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1899,W175,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-175-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1900,W175,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-175-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1901,W176,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-176-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1902,W176,V05,V07,Current-information request arrives while the index contains an older snapshot; case token ST-176-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1903,W176,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-176-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1904,W176,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-176-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1905,W177,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-177-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1906,W177,V06,V08,Current-information request arrives while the index contains an older snapshot; case token ST-177-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1907,W177,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-177-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1908,W177,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-177-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1909,W178,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-178-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1910,W178,V07,V09,Current-information request arrives while the index contains an older snapshot; case token ST-178-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1911,W178,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-178-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1912,W178,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-178-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1913,W179,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-179-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1914,W179,V01,V03,Current-information request arrives while the index contains an older snapshot; case token ST-179-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1915,W179,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-179-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1916,W179,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-179-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1917,W180,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-180-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1918,W180,V02,V04,Current-information request arrives while the index contains an older snapshot; case token ST-180-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1919,W180,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-180-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1920,W180,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-180-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,validation,stale_older_than_required
ST1921,W181,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-181-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1922,W181,V03,V05,Current-information request arrives while the index contains an older snapshot; case token ST-181-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1923,W181,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-181-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1924,W181,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-181-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1925,W182,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-182-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1926,W182,V04,V06,Current-information request arrives while the index contains an older snapshot; case token ST-182-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1927,W182,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-182-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1928,W182,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-182-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1929,W183,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-183-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1930,W183,V05,V07,Current-information request arrives while the index contains an older snapshot; case token ST-183-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1931,W183,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-183-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1932,W183,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-183-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1933,W184,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-184-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1934,W184,V06,V08,Current-information request arrives while the index contains an older snapshot; case token ST-184-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1935,W184,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-184-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1936,W184,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-184-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1937,W185,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-185-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1938,W185,V07,V09,Current-information request arrives while the index contains an older snapshot; case token ST-185-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1939,W185,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-185-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1940,W185,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-185-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1941,W186,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-186-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1942,W186,V01,V03,Current-information request arrives while the index contains an older snapshot; case token ST-186-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1943,W186,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-186-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1944,W186,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-186-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1945,W187,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-187-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1946,W187,V02,V04,Current-information request arrives while the index contains an older snapshot; case token ST-187-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1947,W187,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-187-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1948,W187,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-187-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1949,W188,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-188-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1950,W188,V03,V05,Current-information request arrives while the index contains an older snapshot; case token ST-188-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1951,W188,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-188-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1952,W188,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-188-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1953,W189,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-189-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1954,W189,V04,V06,Current-information request arrives while the index contains an older snapshot; case token ST-189-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1955,W189,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-189-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1956,W189,V09,V10,Current-information request arrives while the index contains an older snapshot; case token ST-189-0004. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1957,W190,V01,V02,Current-information request arrives while the index contains an older snapshot; case token ST-190-0001. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1958,W190,V05,V07,Current-information request arrives while the index contains an older snapshot; case token ST-190-0002. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
ST1959,W190,V08,V10,Current-information request arrives while the index contains an older snapshot; case token ST-190-0003. (added to cover lifecycle version-pair space),"Detect staleness, update affected knowledge, then answer from the required current version.",yes,test,stale_older_than_required
