document_id,website_id,version,page_id,page_type,title,url_path,content
W168_V05_P04,W168,V05,P04,support,Support Procedure,/support/PRO-09-197/v5/,"Reference PRO-09-197-05-04-36376 governs the support procedure for Summit Property Highland. The inspection workflow supports application and records listing information under the Highland operating profile. Version 5 specifies a threshold of 24 units and a listed service value of 159 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 73 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-05-04-36376."
W168_V05_P05,W168,V05,P05,faq,Frequently Asked Questions,/faq/PRO-09-197/v5/,"Reference PRO-09-197-05-05-36689 governs the frequently asked questions for Summit Property Highland. The maintenance request workflow supports application and records deposit information under the Highland operating profile. Version 5 specifies a threshold of 21 units and a listed service value of 51 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 24 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-05-05-36689."
W168_V05_P06,W168,V05,P06,requirements,Eligibility And Requirements,/requirements/PRO-09-197/v5/,"Reference PRO-09-197-05-06-37002 governs the eligibility and requirements for Summit Property Highland. The unit workflow supports application and records maintenance request information under the Highland operating profile. Version 5 specifies a threshold of 18 units and a listed service value of 364 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 156 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-05-06-37002."
W168_V05_P07,W168,V05,P07,schedule,Timing And Scheduling,/schedule/PRO-09-197/v5/,"Reference PRO-09-197-05-07-37315 governs the timing and scheduling for Summit Property Highland. The deposit workflow supports application and records inspection information under the Highland operating profile. Version 5 specifies a threshold of 15 units and a listed service value of 256 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 107 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-05-07-37315."
W168_V05_P08,W168,V05,P08,security,Security And Access,/security/PRO-09-197/v5/,"Reference PRO-09-197-05-08-37628 governs the security and access for Summit Property Highland. The listing workflow supports handover and records listing information under the Highland operating profile. Version 5 specifies a threshold of 12 units and a listed service value of 148 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 58 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-05-08-37628."
W168_V05_P09,W168,V05,P09,services,Available Services,/services/PRO-09-197/v5/,"Reference PRO-09-197-05-09-37941 governs the available services for Summit Property Highland. The lease workflow supports handover and records deposit information under the Highland operating profile. Version 5 specifies a threshold of 88 units and a listed service value of 40 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 190 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-05-09-37941."
W168_V05_P10,W168,V05,P10,contact,Contact Information,/contact/PRO-09-197/v5/,"Reference PRO-09-197-05-10-38254 governs the contact information for Summit Property Highland. The inspection workflow supports handover and records maintenance request information under the Highland operating profile. Version 5 specifies a threshold of 85 units and a listed service value of 353 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 141 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-05-10-38254."
W168_V06_P01,W168,V06,P01,overview,Service Overview,/overview/PRO-09-197/v6/,"Reference PRO-09-197-06-01-36446 governs the service overview for Summit Property Highland. The listing workflow supports application and records lease information under the Highland operating profile. Version 6 specifies a threshold of 15 units and a listed service value of 229 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 143 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-06-01-36446."
W168_V06_P02,W168,V06,P02,pricing,Pricing And Commercial Terms,/pricing/PRO-09-197/v6/,"Reference PRO-09-197-06-02-36759 governs the pricing and commercial terms for Summit Property Highland. The lease workflow supports application and records deposit information under the Highland operating profile. Version 6 specifies a threshold of 12 units and a listed service value of 121 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 94 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-06-02-36759."
W168_V06_P03,W168,V06,P03,policy,Operating Policy,/policy/PRO-09-197/v6/,"Reference PRO-09-197-06-03-37072 governs the operating policy for Summit Property Highland. The inspection workflow supports application and records unit information under the Highland operating profile. Version 6 specifies a threshold of 88 units and a listed service value of 434 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 45 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-06-03-37072."
W168_V06_P04,W168,V06,P04,support,Support Procedure,/support/PRO-09-197/v6/,"Reference PRO-09-197-06-04-37385 governs the support procedure for Summit Property Highland. The maintenance request workflow supports application and records inspection information under the Highland operating profile. Version 6 specifies a threshold of 85 units and a listed service value of 326 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 177 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-06-04-37385."
W168_V06_P05,W168,V06,P05,faq,Frequently Asked Questions,/faq/PRO-09-197/v6/,"Reference PRO-09-197-06-05-37698 governs the frequently asked questions for Summit Property Highland. The unit workflow supports handover and records listing information under the Highland operating profile. Version 6 specifies a threshold of 82 units and a listed service value of 218 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 128 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-06-05-37698."
W168_V06_P06,W168,V06,P06,requirements,Eligibility And Requirements,/requirements/PRO-09-197/v6/,"Reference PRO-09-197-06-06-38011 governs the eligibility and requirements for Summit Property Highland. The deposit workflow supports handover and records deposit information under the Highland operating profile. Version 6 specifies a threshold of 79 units and a listed service value of 110 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 79 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-06-06-38011."
W168_V06_P07,W168,V06,P07,schedule,Timing And Scheduling,/schedule/PRO-09-197/v6/,"Reference PRO-09-197-06-07-38324 governs the timing and scheduling for Summit Property Highland. The listing workflow supports handover and records maintenance request information under the Highland operating profile. Version 6 specifies a threshold of 76 units and a listed service value of 423 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 30 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-06-07-38324."
W168_V06_P08,W168,V06,P08,security,Security And Access,/security/PRO-09-197/v6/,"Reference PRO-09-197-06-08-38637 governs the security and access for Summit Property Highland. The lease workflow supports maintenance and records inspection information under the Highland operating profile. Version 6 specifies a threshold of 73 units and a listed service value of 315 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 162 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-06-08-38637."
W168_V06_P09,W168,V06,P09,services,Available Services,/services/PRO-09-197/v6/,"Reference PRO-09-197-06-09-38950 governs the available services for Summit Property Highland. The inspection workflow supports maintenance and records listing information under the Highland operating profile. Version 6 specifies a threshold of 70 units and a listed service value of 207 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 113 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-06-09-38950."
W168_V06_P10,W168,V06,P10,contact,Contact Information,/contact/PRO-09-197/v6/,"Reference PRO-09-197-06-10-39263 governs the contact information for Summit Property Highland. The maintenance request workflow supports maintenance and records deposit information under the Highland operating profile. Version 6 specifies a threshold of 67 units and a listed service value of 99 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 64 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-06-10-39263."
W168_V07_P01,W168,V07,P01,overview,Service Overview,/overview/PRO-09-197/v7/,"Reference PRO-09-197-07-01-37455 governs the service overview for Summit Property Highland. The lease workflow supports application and records inspection information under the Highland operating profile. Version 7 specifies a threshold of 76 units and a listed service value of 396 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 66 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-07-01-37455."
W168_V07_P02,W168,V07,P02,pricing,Pricing And Commercial Terms,/pricing/PRO-09-197/v7/,"Reference PRO-09-197-07-02-37768 governs the pricing and commercial terms for Summit Property Highland. The inspection workflow supports handover and records lease information under the Highland operating profile. Version 7 specifies a threshold of 73 units and a listed service value of 288 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 198 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-07-02-37768."
W168_V07_P03,W168,V07,P03,policy,Operating Policy,/policy/PRO-09-197/v7/,"Reference PRO-09-197-07-03-38081 governs the operating policy for Summit Property Highland. The maintenance request workflow supports handover and records deposit information under the Highland operating profile. Version 7 specifies a threshold of 70 units and a listed service value of 180 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 149 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-07-03-38081."
W168_V07_P04,W168,V07,P04,support,Support Procedure,/support/PRO-09-197/v7/,"Reference PRO-09-197-07-04-38394 governs the support procedure for Summit Property Highland. The unit workflow supports handover and records unit information under the Highland operating profile. Version 7 specifies a threshold of 67 units and a listed service value of 72 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 100 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-07-04-38394."
W168_V07_P05,W168,V07,P05,faq,Frequently Asked Questions,/faq/PRO-09-197/v7/,"Reference PRO-09-197-07-05-38707 governs the frequently asked questions for Summit Property Highland. The deposit workflow supports maintenance and records inspection information under the Highland operating profile. Version 7 specifies a threshold of 64 units and a listed service value of 385 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 51 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-07-05-38707."
W168_V07_P06,W168,V07,P06,requirements,Eligibility And Requirements,/requirements/PRO-09-197/v7/,"Reference PRO-09-197-07-06-39020 governs the eligibility and requirements for Summit Property Highland. The listing workflow supports maintenance and records lease information under the Highland operating profile. Version 7 specifies a threshold of 61 units and a listed service value of 277 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 183 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-07-06-39020."
W168_V07_P07,W168,V07,P07,schedule,Timing And Scheduling,/schedule/PRO-09-197/v7/,"Reference PRO-09-197-07-07-39333 governs the timing and scheduling for Summit Property Highland. The lease workflow supports maintenance and records deposit information under the Highland operating profile. Version 7 specifies a threshold of 58 units and a listed service value of 169 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 134 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-07-07-39333."
W168_V07_P08,W168,V07,P08,security,Security And Access,/security/PRO-09-197/v7/,"Reference PRO-09-197-07-08-39646 governs the security and access for Summit Property Highland. The inspection workflow supports maintenance and records unit information under the Highland operating profile. Version 7 specifies a threshold of 55 units and a listed service value of 61 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 85 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-07-08-39646."
W168_V07_P09,W168,V07,P09,services,Available Services,/services/PRO-09-197/v7/,"Reference PRO-09-197-07-09-39959 governs the available services for Summit Property Highland. The maintenance request workflow supports renewal and records inspection information under the Highland operating profile. Version 7 specifies a threshold of 52 units and a listed service value of 374 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 36 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-07-09-39959."
W168_V07_P10,W168,V07,P10,contact,Contact Information,/contact/PRO-09-197/v7/,"Reference PRO-09-197-07-10-40272 governs the contact information for Summit Property Highland. The unit workflow supports renewal and records listing information under the Highland operating profile. Version 7 specifies a threshold of 49 units and a listed service value of 266 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 168 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-07-10-40272."
W168_V08_P01,W168,V08,P01,overview,Service Overview,/overview/PRO-09-197/v8/,"Reference PRO-09-197-08-01-38464 governs the service overview for Summit Property Highland. The inspection workflow supports handover and records unit information under the Highland operating profile. Version 8 specifies a threshold of 58 units and a listed service value of 142 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 170 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-08-01-38464."
W168_V08_P02,W168,V08,P02,pricing,Pricing And Commercial Terms,/pricing/PRO-09-197/v8/,"Reference PRO-09-197-08-02-38777 governs the pricing and commercial terms for Summit Property Highland. The maintenance request workflow supports maintenance and records maintenance request information under the Highland operating profile. Version 8 specifies a threshold of 55 units and a listed service value of 455 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 121 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-08-02-38777."
W168_V08_P03,W168,V08,P03,policy,Operating Policy,/policy/PRO-09-197/v8/,"Reference PRO-09-197-08-03-39090 governs the operating policy for Summit Property Highland. The unit workflow supports maintenance and records lease information under the Highland operating profile. Version 8 specifies a threshold of 52 units and a listed service value of 347 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 72 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-08-03-39090."
W168_V08_P04,W168,V08,P04,support,Support Procedure,/support/PRO-09-197/v8/,"Reference PRO-09-197-08-04-39403 governs the support procedure for Summit Property Highland. The deposit workflow supports maintenance and records deposit information under the Highland operating profile. Version 8 specifies a threshold of 49 units and a listed service value of 239 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 23 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-08-04-39403."
W168_V08_P05,W168,V08,P05,faq,Frequently Asked Questions,/faq/PRO-09-197/v8/,"Reference PRO-09-197-08-05-39716 governs the frequently asked questions for Summit Property Highland. The listing workflow supports maintenance and records unit information under the Highland operating profile. Version 8 specifies a threshold of 46 units and a listed service value of 131 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 155 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-08-05-39716."
W168_V08_P06,W168,V08,P06,requirements,Eligibility And Requirements,/requirements/PRO-09-197/v8/,"Reference PRO-09-197-08-06-40029 governs the eligibility and requirements for Summit Property Highland. The lease workflow supports renewal and records inspection information under the Highland operating profile. Version 8 specifies a threshold of 43 units and a listed service value of 444 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 106 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-08-06-40029."
W168_V08_P07,W168,V08,P07,schedule,Timing And Scheduling,/schedule/PRO-09-197/v8/,"Reference PRO-09-197-08-07-40342 governs the timing and scheduling for Summit Property Highland. The inspection workflow supports renewal and records lease information under the Highland operating profile. Version 8 specifies a threshold of 40 units and a listed service value of 336 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 57 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-08-07-40342."
W168_V08_P08,W168,V08,P08,security,Security And Access,/security/PRO-09-197/v8/,"Reference PRO-09-197-08-08-40655 governs the security and access for Summit Property Highland. The maintenance request workflow supports renewal and records deposit information under the Highland operating profile. Version 8 specifies a threshold of 37 units and a listed service value of 228 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 189 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-08-08-40655."
W168_V08_P09,W168,V08,P09,services,Available Services,/services/PRO-09-197/v8/,"Reference PRO-09-197-08-09-40968 governs the available services for Summit Property Highland. The unit workflow supports inspection and records unit information under the Highland operating profile. Version 8 specifies a threshold of 34 units and a listed service value of 120 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 140 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-08-09-40968."
W168_V08_P10,W168,V08,P10,contact,Contact Information,/contact/PRO-09-197/v8/,"Reference PRO-09-197-08-10-41281 governs the contact information for Summit Property Highland. The deposit workflow supports inspection and records inspection information under the Highland operating profile. Version 8 specifies a threshold of 31 units and a listed service value of 433 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 91 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-08-10-41281."
W168_V09_P01,W168,V09,P01,overview,Service Overview,/overview/PRO-09-197/v9/,"Reference PRO-09-197-09-01-39473 governs the service overview for Summit Property Highland. The maintenance request workflow supports maintenance and records listing information under the Highland operating profile. Version 9 specifies a threshold of 40 units and a listed service value of 309 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 93 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-09-01-39473."
W168_V09_P02,W168,V09,P02,pricing,Pricing And Commercial Terms,/pricing/PRO-09-197/v9/,"Reference PRO-09-197-09-02-39786 governs the pricing and commercial terms for Summit Property Highland. The unit workflow supports maintenance and records unit information under the Highland operating profile. Version 9 specifies a threshold of 37 units and a listed service value of 201 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 44 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-09-02-39786."
W168_V09_P03,W168,V09,P03,policy,Operating Policy,/policy/PRO-09-197/v9/,"Reference PRO-09-197-09-03-40099 governs the operating policy for Summit Property Highland. The deposit workflow supports renewal and records maintenance request information under the Highland operating profile. Version 9 specifies a threshold of 34 units and a listed service value of 93 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 176 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-09-03-40099."
W168_V09_P04,W168,V09,P04,support,Support Procedure,/support/PRO-09-197/v9/,"Reference PRO-09-197-09-04-40412 governs the support procedure for Summit Property Highland. The listing workflow supports renewal and records lease information under the Highland operating profile. Version 9 specifies a threshold of 31 units and a listed service value of 406 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 127 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-09-04-40412."
W168_V09_P05,W168,V09,P05,faq,Frequently Asked Questions,/faq/PRO-09-197/v9/,"Reference PRO-09-197-09-05-40725 governs the frequently asked questions for Summit Property Highland. The lease workflow supports renewal and records listing information under the Highland operating profile. Version 9 specifies a threshold of 28 units and a listed service value of 298 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 78 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-09-05-40725."
W168_V09_P06,W168,V09,P06,requirements,Eligibility And Requirements,/requirements/PRO-09-197/v9/,"Reference PRO-09-197-09-06-41038 governs the eligibility and requirements for Summit Property Highland. The inspection workflow supports inspection and records unit information under the Highland operating profile. Version 9 specifies a threshold of 25 units and a listed service value of 190 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 29 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-09-06-41038."
W168_V09_P07,W168,V09,P07,schedule,Timing And Scheduling,/schedule/PRO-09-197/v9/,"Reference PRO-09-197-09-07-41351 governs the timing and scheduling for Summit Property Highland. The maintenance request workflow supports inspection and records maintenance request information under the Highland operating profile. Version 9 specifies a threshold of 22 units and a listed service value of 82 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 161 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-09-07-41351."
W168_V09_P08,W168,V09,P08,security,Security And Access,/security/PRO-09-197/v9/,"Reference PRO-09-197-09-08-41664 governs the security and access for Summit Property Highland. The unit workflow supports inspection and records lease information under the Highland operating profile. Version 9 specifies a threshold of 19 units and a listed service value of 395 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 112 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-09-08-41664."
W168_V09_P09,W168,V09,P09,services,Available Services,/services/PRO-09-197/v9/,"Reference PRO-09-197-09-09-41977 governs the available services for Summit Property Highland. The deposit workflow supports inspection and records deposit information under the Highland operating profile. Version 9 specifies a threshold of 16 units and a listed service value of 287 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 63 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-09-09-41977."
W168_V09_P10,W168,V09,P10,contact,Contact Information,/contact/PRO-09-197/v9/,"Reference PRO-09-197-09-10-42290 governs the contact information for Summit Property Highland. The listing workflow supports application and records unit information under the Highland operating profile. Version 9 specifies a threshold of 13 units and a listed service value of 179 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 195 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-09-10-42290."
W168_V10_P01,W168,V10,P01,overview,Service Overview,/overview/PRO-09-197/v10/,"Reference PRO-09-197-10-01-40482 governs the service overview for Summit Property Highland. The unit workflow supports renewal and records inspection information under the Highland operating profile. Version 10 specifies a threshold of 22 units and a listed service value of 55 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 197 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-10-01-40482."
W168_V10_P02,W168,V10,P02,pricing,Pricing And Commercial Terms,/pricing/PRO-09-197/v10/,"Reference PRO-09-197-10-02-40795 governs the pricing and commercial terms for Summit Property Highland. The deposit workflow supports renewal and records listing information under the Highland operating profile. Version 10 specifies a threshold of 19 units and a listed service value of 368 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 148 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-10-02-40795."
W168_V10_P03,W168,V10,P03,policy,Operating Policy,/policy/PRO-09-197/v10/,"Reference PRO-09-197-10-03-41108 governs the operating policy for Summit Property Highland. The listing workflow supports inspection and records unit information under the Highland operating profile. Version 10 specifies a threshold of 16 units and a listed service value of 260 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 99 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-10-03-41108."
W168_V10_P04,W168,V10,P04,support,Support Procedure,/support/PRO-09-197/v10/,"Reference PRO-09-197-10-04-41421 governs the support procedure for Summit Property Highland. The lease workflow supports inspection and records maintenance request information under the Highland operating profile. Version 10 specifies a threshold of 13 units and a listed service value of 152 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 50 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-10-04-41421."
W168_V10_P05,W168,V10,P05,faq,Frequently Asked Questions,/faq/PRO-09-197/v10/,"Reference PRO-09-197-10-05-41734 governs the frequently asked questions for Summit Property Highland. The inspection workflow supports inspection and records lease information under the Highland operating profile. Version 10 specifies a threshold of 89 units and a listed service value of 44 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 182 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-10-05-41734."
W168_V10_P06,W168,V10,P06,requirements,Eligibility And Requirements,/requirements/PRO-09-197/v10/,"Reference PRO-09-197-10-06-42047 governs the eligibility and requirements for Summit Property Highland. The maintenance request workflow supports inspection and records listing information under the Highland operating profile. Version 10 specifies a threshold of 86 units and a listed service value of 357 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 133 minutes. For handover, the requester follows the site-specific verification route associated with reference PRO-09-197-10-06-42047."
W168_V10_P07,W168,V10,P07,schedule,Timing And Scheduling,/schedule/PRO-09-197/v10/,"Reference PRO-09-197-10-07-42360 governs the timing and scheduling for Summit Property Highland. The unit workflow supports application and records unit information under the Highland operating profile. Version 10 specifies a threshold of 83 units and a listed service value of 249 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 84 minutes. For maintenance, the requester follows the site-specific verification route associated with reference PRO-09-197-10-07-42360."
W168_V10_P08,W168,V10,P08,security,Security And Access,/security/PRO-09-197/v10/,"Reference PRO-09-197-10-08-42673 governs the security and access for Summit Property Highland. The deposit workflow supports application and records maintenance request information under the Highland operating profile. Version 10 specifies a threshold of 80 units and a listed service value of 141 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 35 minutes. For renewal, the requester follows the site-specific verification route associated with reference PRO-09-197-10-08-42673."
W168_V10_P09,W168,V10,P09,services,Available Services,/services/PRO-09-197/v10/,"Reference PRO-09-197-10-09-42986 governs the available services for Summit Property Highland. The listing workflow supports application and records lease information under the Highland operating profile. Version 10 specifies a threshold of 77 units and a listed service value of 454 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 167 minutes. For inspection, the requester follows the site-specific verification route associated with reference PRO-09-197-10-09-42986."
W168_V10_P10,W168,V10,P10,contact,Contact Information,/contact/PRO-09-197/v10/,"Reference PRO-09-197-10-10-43299 governs the contact information for Summit Property Highland. The lease workflow supports handover and records listing information under the Highland operating profile. Version 10 specifies a threshold of 74 units and a listed service value of 346 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 118 minutes. For application, the requester follows the site-specific verification route associated with reference PRO-09-197-10-10-43299."
W169_V01_P01,W169,V01,P01,overview,Service Overview,/overview/ECO-09-234/v1/,"Reference ECO-09-234-01-01-39320 governs the service overview for Summit Ecommerce River. The order workflow supports return and records cart information under the River operating profile. Version 1 specifies a threshold of 45 units and a listed service value of 156 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 121 minutes. For cancellation, the requester follows the site-specific verification route associated with reference ECO-09-234-01-01-39320."
W169_V01_P02,W169,V01,P02,pricing,Pricing And Commercial Terms,/pricing/ECO-09-234/v1/,"Reference ECO-09-234-01-02-39633 governs the pricing and commercial terms for Summit Ecommerce River. The product workflow supports return and records return information under the River operating profile. Version 1 specifies a threshold of 42 units and a listed service value of 48 units. The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 72 minutes. For delivery, the requester follows the site-specific verification route associated with reference ECO-09-234-01-02-39633."
W169_V01_P03,W169,V01,P03,policy,Operating Policy,/policy/ECO-09-234/v1/,"Reference ECO-09-234-01-03-39946 governs the operating policy for Summit Ecommerce River. The return workflow supports purchase and records product information under the River operating profile. Version 1 specifies a threshold of 39 units and a listed service value of 361 units. The scheduled operating point is Sunday at 13:00, with a standard handling duration of 23 minutes. For replacement, the requester follows the site-specific verification route associated with reference ECO-09-234-01-03-39946."
W169_V01_P04,W169,V01,P04,support,Support Procedure,/support/ECO-09-234/v1/,"Reference ECO-09-234-01-04-40259 governs the support procedure for Summit Ecommerce River. The shipment workflow supports purchase and records invoice information under the River operating profile. Version 1 specifies a threshold of 36 units and a listed service value of 253 units. The scheduled operating point is Friday at 11:00, with a standard handling duration of 155 minutes. For return, the requester follows the site-specific verification route associated with reference ECO-09-234-01-04-40259."
W169_V01_P05,W169,V01,P05,faq,Frequently Asked Questions,/faq/ECO-09-234/v1/,"Reference ECO-09-234-01-05-40572 governs the frequently asked questions for Summit Ecommerce River. The cart workflow supports purchase and records cart information under the River operating profile. Version 1 specifies a threshold of 33 units and a listed service value of 145 units. The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 106 minutes. For purchase, the requester follows the site-specific verification route associated with reference ECO-09-234-01-05-40572."
W169_V01_P06,W169,V01,P06,requirements,Eligibility And Requirements,/requirements/ECO-09-234/v1/,"Reference ECO-09-234-01-06-40885 governs the eligibility and requirements for Summit Ecommerce River. The invoice workflow supports purchase and records return information under the River operating profile. Version 1 specifies a threshold of 30 units and a listed service value of 37 units. The scheduled operating point is Monday at 07:00, with a standard handling duration of 57 minutes. For purchase, the requester follows the site-specific verification route associated with reference ECO-09-234-01-06-40885."
W169_V01_P07,W169,V01,P07,schedule,Timing And Scheduling,/schedule/ECO-09-234/v1/,"Reference ECO-09-234-01-07-41198 governs the timing and scheduling for Summit Ecommerce River. The order workflow supports cancellation and records product information under the River operating profile. Version 1 specifies a threshold of 27 units and a listed service value of 350 units. The scheduled operating point is Saturday at 12:00, with a standard handling duration of 189 minutes. For cancellation, the requester follows the site-specific verification route associated with reference ECO-09-234-01-07-41198."
W169_V01_P08,W169,V01,P08,security,Security And Access,/security/ECO-09-234/v1/,"Reference ECO-09-234-01-08-41511 governs the security and access for Summit Ecommerce River. The product workflow supports cancellation and records invoice information under the River operating profile. Version 1 specifies a threshold of 24 units and a listed service value of 242 units. The scheduled operating point is Thursday at 10:00, with a standard handling duration of 140 minutes. For delivery, the requester follows the site-specific verification route associated with reference ECO-09-234-01-08-41511."
