chunk_id,document_id,website_id,version,page_id,page_type,chunk_index,text,source_path
W135_V06_P04_C1,W135_V06_P04,W135,V06,P04,support,1,Reference AUT-07-970-06-04-76058 governs the support procedure for Pioneer Automotive Central. The vehicle workflow supports claim and records roadside request information under the Central operating profile. Version 6 specifies a threshold of 90 units and a listed service value of 440 units.,/support/AUT-07-970/v6/
W135_V06_P04_C2,W135_V06_P04,W135,V06,P04,support,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 33 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-06-04-76058.",/support/AUT-07-970/v6/
W135_V06_P05_C1,W135_V06_P05,W135,V06,P05,faq,1,Reference AUT-07-970-06-05-76371 governs the frequently asked questions for Pioneer Automotive Central. The service booking workflow supports claim and records inspection information under the Central operating profile. Version 6 specifies a threshold of 87 units and a listed service value of 332 units.,/faq/AUT-07-970/v6/
W135_V06_P05_C2,W135_V06_P05,W135,V06,P05,faq,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 165 minutes. For claim, the requester follows the site-specific verification route associated with reference AUT-07-970-06-05-76371.",/faq/AUT-07-970/v6/
W135_V06_P06_C1,W135_V06_P06,W135,V06,P06,requirements,1,Reference AUT-07-970-06-06-76684 governs the eligibility and requirements for Pioneer Automotive Central. The warranty workflow supports claim and records warranty information under the Central operating profile. Version 6 specifies a threshold of 84 units and a listed service value of 224 units.,/requirements/AUT-07-970/v6/
W135_V06_P06_C2,W135_V06_P06,W135,V06,P06,requirements,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 116 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-06-06-76684.",/requirements/AUT-07-970/v6/
W135_V06_P07_C1,W135_V06_P07,W135,V06,P07,schedule,1,Reference AUT-07-970-06-07-76997 governs the timing and scheduling for Pioneer Automotive Central. The inspection workflow supports maintenance and records vehicle information under the Central operating profile. Version 6 specifies a threshold of 81 units and a listed service value of 116 units.,/schedule/AUT-07-970/v6/
W135_V06_P07_C2,W135_V06_P07,W135,V06,P07,schedule,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 67 minutes. For booking, the requester follows the site-specific verification route associated with reference AUT-07-970-06-07-76997.",/schedule/AUT-07-970/v6/
W135_V06_P08_C1,W135_V06_P08,W135,V06,P08,security,1,Reference AUT-07-970-06-08-77310 governs the security and access for Pioneer Automotive Central. The part workflow supports maintenance and records roadside request information under the Central operating profile. Version 6 specifies a threshold of 78 units and a listed service value of 429 units.,/security/AUT-07-970/v6/
W135_V06_P08_C2,W135_V06_P08,W135,V06,P08,security,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 199 minutes. For booking, the requester follows the site-specific verification route associated with reference AUT-07-970-06-08-77310.",/security/AUT-07-970/v6/
W135_V06_P09_C1,W135_V06_P09,W135,V06,P09,services,1,Reference AUT-07-970-06-09-77623 governs the available services for Pioneer Automotive Central. The roadside request workflow supports maintenance and records inspection information under the Central operating profile. Version 6 specifies a threshold of 75 units and a listed service value of 321 units.,/services/AUT-07-970/v6/
W135_V06_P09_C2,W135_V06_P09,W135,V06,P09,services,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 150 minutes. For replacement, the requester follows the site-specific verification route associated with reference AUT-07-970-06-09-77623.",/services/AUT-07-970/v6/
W135_V06_P10_C1,W135_V06_P10,W135,V06,P10,contact,1,Reference AUT-07-970-06-10-77936 governs the contact information for Pioneer Automotive Central. The vehicle workflow supports booking and records warranty information under the Central operating profile. Version 6 specifies a threshold of 72 units and a listed service value of 213 units.,/contact/AUT-07-970/v6/
W135_V06_P10_C2,W135_V06_P10,W135,V06,P10,contact,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 101 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-06-10-77936.",/contact/AUT-07-970/v6/
W135_V07_P01_C1,W135_V07_P01,W135,V07,P01,overview,1,Reference AUT-07-970-07-01-76128 governs the service overview for Pioneer Automotive Central. The part workflow supports claim and records roadside request information under the Central operating profile. Version 7 specifies a threshold of 81 units and a listed service value of 89 units.,/overview/AUT-07-970/v7/
W135_V07_P01_C2,W135_V07_P01,W135,V07,P01,overview,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 103 minutes. For replacement, the requester follows the site-specific verification route associated with reference AUT-07-970-07-01-76128.",/overview/AUT-07-970/v7/
W135_V07_P02_C1,W135_V07_P02,W135,V07,P02,pricing,1,Reference AUT-07-970-07-02-76441 governs the pricing and commercial terms for Pioneer Automotive Central. The roadside request workflow supports claim and records part information under the Central operating profile. Version 7 specifies a threshold of 78 units and a listed service value of 402 units.,/pricing/AUT-07-970/v7/
W135_V07_P02_C2,W135_V07_P02,W135,V07,P02,pricing,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 54 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-07-02-76441.",/pricing/AUT-07-970/v7/
W135_V07_P03_C1,W135_V07_P03,W135,V07,P03,policy,1,Reference AUT-07-970-07-03-76754 governs the operating policy for Pioneer Automotive Central. The vehicle workflow supports claim and records warranty information under the Central operating profile. Version 7 specifies a threshold of 75 units and a listed service value of 294 units.,/policy/AUT-07-970/v7/
W135_V07_P03_C2,W135_V07_P03,W135,V07,P03,policy,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 186 minutes. For claim, the requester follows the site-specific verification route associated with reference AUT-07-970-07-03-76754.",/policy/AUT-07-970/v7/
W135_V07_P04_C1,W135_V07_P04,W135,V07,P04,support,1,Reference AUT-07-970-07-04-77067 governs the support procedure for Pioneer Automotive Central. The service booking workflow supports maintenance and records service booking information under the Central operating profile. Version 7 specifies a threshold of 72 units and a listed service value of 186 units.,/support/AUT-07-970/v7/
W135_V07_P04_C2,W135_V07_P04,W135,V07,P04,support,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 137 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-07-04-77067.",/support/AUT-07-970/v7/
W135_V07_P05_C1,W135_V07_P05,W135,V07,P05,faq,1,Reference AUT-07-970-07-05-77380 governs the frequently asked questions for Pioneer Automotive Central. The warranty workflow supports maintenance and records roadside request information under the Central operating profile. Version 7 specifies a threshold of 69 units and a listed service value of 78 units.,/faq/AUT-07-970/v7/
W135_V07_P05_C2,W135_V07_P05,W135,V07,P05,faq,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 88 minutes. For booking, the requester follows the site-specific verification route associated with reference AUT-07-970-07-05-77380.",/faq/AUT-07-970/v7/
W135_V07_P06_C1,W135_V07_P06,W135,V07,P06,requirements,1,Reference AUT-07-970-07-06-77693 governs the eligibility and requirements for Pioneer Automotive Central. The inspection workflow supports maintenance and records part information under the Central operating profile. Version 7 specifies a threshold of 66 units and a listed service value of 391 units.,/requirements/AUT-07-970/v7/
W135_V07_P06_C2,W135_V07_P06,W135,V07,P06,requirements,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 39 minutes. For replacement, the requester follows the site-specific verification route associated with reference AUT-07-970-07-06-77693.",/requirements/AUT-07-970/v7/
W135_V07_P07_C1,W135_V07_P07,W135,V07,P07,schedule,1,Reference AUT-07-970-07-07-78006 governs the timing and scheduling for Pioneer Automotive Central. The part workflow supports booking and records warranty information under the Central operating profile. Version 7 specifies a threshold of 63 units and a listed service value of 283 units.,/schedule/AUT-07-970/v7/
W135_V07_P07_C2,W135_V07_P07,W135,V07,P07,schedule,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 171 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-07-07-78006.",/schedule/AUT-07-970/v7/
W135_V07_P08_C1,W135_V07_P08,W135,V07,P08,security,1,Reference AUT-07-970-07-08-78319 governs the security and access for Pioneer Automotive Central. The roadside request workflow supports booking and records service booking information under the Central operating profile. Version 7 specifies a threshold of 60 units and a listed service value of 175 units.,/security/AUT-07-970/v7/
W135_V07_P08_C2,W135_V07_P08,W135,V07,P08,security,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 122 minutes. For claim, the requester follows the site-specific verification route associated with reference AUT-07-970-07-08-78319.",/security/AUT-07-970/v7/
W135_V07_P09_C1,W135_V07_P09,W135,V07,P09,services,1,Reference AUT-07-970-07-09-78632 governs the available services for Pioneer Automotive Central. The vehicle workflow supports booking and records roadside request information under the Central operating profile. Version 7 specifies a threshold of 57 units and a listed service value of 67 units.,/services/AUT-07-970/v7/
W135_V07_P09_C2,W135_V07_P09,W135,V07,P09,services,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 73 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-07-09-78632.",/services/AUT-07-970/v7/
W135_V07_P10_C1,W135_V07_P10,W135,V07,P10,contact,1,Reference AUT-07-970-07-10-78945 governs the contact information for Pioneer Automotive Central. The service booking workflow supports booking and records inspection information under the Central operating profile. Version 7 specifies a threshold of 54 units and a listed service value of 380 units.,/contact/AUT-07-970/v7/
W135_V07_P10_C2,W135_V07_P10,W135,V07,P10,contact,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 24 minutes. For booking, the requester follows the site-specific verification route associated with reference AUT-07-970-07-10-78945.",/contact/AUT-07-970/v7/
W135_V08_P01_C1,W135_V08_P01,W135,V08,P01,overview,1,Reference AUT-07-970-08-01-77137 governs the service overview for Pioneer Automotive Central. The roadside request workflow supports maintenance and records service booking information under the Central operating profile. Version 8 specifies a threshold of 63 units and a listed service value of 256 units.,/overview/AUT-07-970/v8/
W135_V08_P01_C2,W135_V08_P01,W135,V08,P01,overview,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 26 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-08-01-77137.",/overview/AUT-07-970/v8/
W135_V08_P02_C1,W135_V08_P02,W135,V08,P02,pricing,1,Reference AUT-07-970-08-02-77450 governs the pricing and commercial terms for Pioneer Automotive Central. The vehicle workflow supports maintenance and records vehicle information under the Central operating profile. Version 8 specifies a threshold of 60 units and a listed service value of 148 units.,/pricing/AUT-07-970/v8/
W135_V08_P02_C2,W135_V08_P02,W135,V08,P02,pricing,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 158 minutes. For booking, the requester follows the site-specific verification route associated with reference AUT-07-970-08-02-77450.",/pricing/AUT-07-970/v8/
W135_V08_P03_C1,W135_V08_P03,W135,V08,P03,policy,1,Reference AUT-07-970-08-03-77763 governs the operating policy for Pioneer Automotive Central. The service booking workflow supports maintenance and records part information under the Central operating profile. Version 8 specifies a threshold of 57 units and a listed service value of 40 units.,/policy/AUT-07-970/v8/
W135_V08_P03_C2,W135_V08_P03,W135,V08,P03,policy,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 109 minutes. For replacement, the requester follows the site-specific verification route associated with reference AUT-07-970-08-03-77763.",/policy/AUT-07-970/v8/
W135_V08_P04_C1,W135_V08_P04,W135,V08,P04,support,1,Reference AUT-07-970-08-04-78076 governs the support procedure for Pioneer Automotive Central. The warranty workflow supports booking and records warranty information under the Central operating profile. Version 8 specifies a threshold of 54 units and a listed service value of 353 units.,/support/AUT-07-970/v8/
W135_V08_P04_C2,W135_V08_P04,W135,V08,P04,support,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 60 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-08-04-78076.",/support/AUT-07-970/v8/
W135_V08_P05_C1,W135_V08_P05,W135,V08,P05,faq,1,Reference AUT-07-970-08-05-78389 governs the frequently asked questions for Pioneer Automotive Central. The inspection workflow supports booking and records service booking information under the Central operating profile. Version 8 specifies a threshold of 51 units and a listed service value of 245 units.,/faq/AUT-07-970/v8/
W135_V08_P05_C2,W135_V08_P05,W135,V08,P05,faq,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 192 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-08-05-78389.",/faq/AUT-07-970/v8/
W135_V08_P06_C1,W135_V08_P06,W135,V08,P06,requirements,1,Reference AUT-07-970-08-06-78702 governs the eligibility and requirements for Pioneer Automotive Central. The part workflow supports booking and records roadside request information under the Central operating profile. Version 8 specifies a threshold of 48 units and a listed service value of 137 units.,/requirements/AUT-07-970/v8/
W135_V08_P06_C2,W135_V08_P06,W135,V08,P06,requirements,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 143 minutes. For claim, the requester follows the site-specific verification route associated with reference AUT-07-970-08-06-78702.",/requirements/AUT-07-970/v8/
W135_V08_P07_C1,W135_V08_P07,W135,V08,P07,schedule,1,Reference AUT-07-970-08-07-79015 governs the timing and scheduling for Pioneer Automotive Central. The roadside request workflow supports booking and records part information under the Central operating profile. Version 8 specifies a threshold of 45 units and a listed service value of 450 units.,/schedule/AUT-07-970/v8/
W135_V08_P07_C2,W135_V08_P07,W135,V08,P07,schedule,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 94 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-08-07-79015.",/schedule/AUT-07-970/v8/
W135_V08_P08_C1,W135_V08_P08,W135,V08,P08,security,1,Reference AUT-07-970-08-08-79328 governs the security and access for Pioneer Automotive Central. The vehicle workflow supports replacement and records warranty information under the Central operating profile. Version 8 specifies a threshold of 42 units and a listed service value of 342 units.,/security/AUT-07-970/v8/
W135_V08_P08_C2,W135_V08_P08,W135,V08,P08,security,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 45 minutes. For booking, the requester follows the site-specific verification route associated with reference AUT-07-970-08-08-79328.",/security/AUT-07-970/v8/
W135_V08_P09_C1,W135_V08_P09,W135,V08,P09,services,1,Reference AUT-07-970-08-09-79641 governs the available services for Pioneer Automotive Central. The service booking workflow supports replacement and records service booking information under the Central operating profile. Version 8 specifies a threshold of 39 units and a listed service value of 234 units.,/services/AUT-07-970/v8/
W135_V08_P09_C2,W135_V08_P09,W135,V08,P09,services,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 177 minutes. For replacement, the requester follows the site-specific verification route associated with reference AUT-07-970-08-09-79641.",/services/AUT-07-970/v8/
W135_V08_P10_C1,W135_V08_P10,W135,V08,P10,contact,1,Reference AUT-07-970-08-10-79954 governs the contact information for Pioneer Automotive Central. The warranty workflow supports replacement and records roadside request information under the Central operating profile. Version 8 specifies a threshold of 36 units and a listed service value of 126 units.,/contact/AUT-07-970/v8/
W135_V08_P10_C2,W135_V08_P10,W135,V08,P10,contact,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 128 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-08-10-79954.",/contact/AUT-07-970/v8/
W135_V09_P01_C1,W135_V09_P01,W135,V09,P01,overview,1,Reference AUT-07-970-09-01-78146 governs the service overview for Pioneer Automotive Central. The vehicle workflow supports booking and records inspection information under the Central operating profile. Version 9 specifies a threshold of 45 units and a listed service value of 423 units.,/overview/AUT-07-970/v9/
W135_V09_P01_C2,W135_V09_P01,W135,V09,P01,overview,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 130 minutes. For replacement, the requester follows the site-specific verification route associated with reference AUT-07-970-09-01-78146.",/overview/AUT-07-970/v9/
W135_V09_P02_C1,W135_V09_P02,W135,V09,P02,pricing,1,Reference AUT-07-970-09-02-78459 governs the pricing and commercial terms for Pioneer Automotive Central. The service booking workflow supports booking and records service booking information under the Central operating profile. Version 9 specifies a threshold of 42 units and a listed service value of 315 units.,/pricing/AUT-07-970/v9/
W135_V09_P02_C2,W135_V09_P02,W135,V09,P02,pricing,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 81 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-09-02-78459.",/pricing/AUT-07-970/v9/
W135_V09_P03_C1,W135_V09_P03,W135,V09,P03,policy,1,Reference AUT-07-970-09-03-78772 governs the operating policy for Pioneer Automotive Central. The warranty workflow supports booking and records vehicle information under the Central operating profile. Version 9 specifies a threshold of 39 units and a listed service value of 207 units.,/policy/AUT-07-970/v9/
W135_V09_P03_C2,W135_V09_P03,W135,V09,P03,policy,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 32 minutes. For claim, the requester follows the site-specific verification route associated with reference AUT-07-970-09-03-78772.",/policy/AUT-07-970/v9/
W135_V09_P04_C1,W135_V09_P04,W135,V09,P04,support,1,Reference AUT-07-970-09-04-79085 governs the support procedure for Pioneer Automotive Central. The inspection workflow supports booking and records part information under the Central operating profile. Version 9 specifies a threshold of 36 units and a listed service value of 99 units.,/support/AUT-07-970/v9/
W135_V09_P04_C2,W135_V09_P04,W135,V09,P04,support,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 164 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-09-04-79085.",/support/AUT-07-970/v9/
W135_V09_P05_C1,W135_V09_P05,W135,V09,P05,faq,1,Reference AUT-07-970-09-05-79398 governs the frequently asked questions for Pioneer Automotive Central. The part workflow supports replacement and records inspection information under the Central operating profile. Version 9 specifies a threshold of 33 units and a listed service value of 412 units.,/faq/AUT-07-970/v9/
W135_V09_P05_C2,W135_V09_P05,W135,V09,P05,faq,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 115 minutes. For booking, the requester follows the site-specific verification route associated with reference AUT-07-970-09-05-79398.",/faq/AUT-07-970/v9/
W135_V09_P06_C1,W135_V09_P06,W135,V09,P06,requirements,1,Reference AUT-07-970-09-06-79711 governs the eligibility and requirements for Pioneer Automotive Central. The roadside request workflow supports replacement and records service booking information under the Central operating profile. Version 9 specifies a threshold of 30 units and a listed service value of 304 units.,/requirements/AUT-07-970/v9/
W135_V09_P06_C2,W135_V09_P06,W135,V09,P06,requirements,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 66 minutes. For replacement, the requester follows the site-specific verification route associated with reference AUT-07-970-09-06-79711.",/requirements/AUT-07-970/v9/
W135_V09_P07_C1,W135_V09_P07,W135,V09,P07,schedule,1,Reference AUT-07-970-09-07-80024 governs the timing and scheduling for Pioneer Automotive Central. The vehicle workflow supports replacement and records vehicle information under the Central operating profile. Version 9 specifies a threshold of 27 units and a listed service value of 196 units.,/schedule/AUT-07-970/v9/
W135_V09_P07_C2,W135_V09_P07,W135,V09,P07,schedule,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 198 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-09-07-80024.",/schedule/AUT-07-970/v9/
W135_V09_P08_C1,W135_V09_P08,W135,V09,P08,security,1,Reference AUT-07-970-09-08-80337 governs the security and access for Pioneer Automotive Central. The service booking workflow supports inspection and records part information under the Central operating profile. Version 9 specifies a threshold of 24 units and a listed service value of 88 units.,/security/AUT-07-970/v9/
W135_V09_P08_C2,W135_V09_P08,W135,V09,P08,security,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 149 minutes. For claim, the requester follows the site-specific verification route associated with reference AUT-07-970-09-08-80337.",/security/AUT-07-970/v9/
W135_V09_P09_C1,W135_V09_P09,W135,V09,P09,services,1,Reference AUT-07-970-09-09-80650 governs the available services for Pioneer Automotive Central. The warranty workflow supports inspection and records warranty information under the Central operating profile. Version 9 specifies a threshold of 21 units and a listed service value of 401 units.,/services/AUT-07-970/v9/
W135_V09_P09_C2,W135_V09_P09,W135,V09,P09,services,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 100 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-09-09-80650.",/services/AUT-07-970/v9/
W135_V09_P10_C1,W135_V09_P10,W135,V09,P10,contact,1,Reference AUT-07-970-09-10-80963 governs the contact information for Pioneer Automotive Central. The inspection workflow supports inspection and records service booking information under the Central operating profile. Version 9 specifies a threshold of 18 units and a listed service value of 293 units.,/contact/AUT-07-970/v9/
W135_V09_P10_C2,W135_V09_P10,W135,V09,P10,contact,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 51 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-09-10-80963.",/contact/AUT-07-970/v9/
W135_V10_P01_C1,W135_V10_P01,W135,V10,P01,overview,1,Reference AUT-07-970-10-01-79155 governs the service overview for Pioneer Automotive Central. The service booking workflow supports booking and records roadside request information under the Central operating profile. Version 10 specifies a threshold of 27 units and a listed service value of 169 units.,/overview/AUT-07-970/v10/
W135_V10_P01_C2,W135_V10_P01,W135,V10,P01,overview,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 53 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-10-01-79155.",/overview/AUT-07-970/v10/
W135_V10_P02_C1,W135_V10_P02,W135,V10,P02,pricing,1,Reference AUT-07-970-10-02-79468 governs the pricing and commercial terms for Pioneer Automotive Central. The warranty workflow supports replacement and records inspection information under the Central operating profile. Version 10 specifies a threshold of 24 units and a listed service value of 61 units.,/pricing/AUT-07-970/v10/
W135_V10_P02_C2,W135_V10_P02,W135,V10,P02,pricing,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 185 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-10-02-79468.",/pricing/AUT-07-970/v10/
W135_V10_P03_C1,W135_V10_P03,W135,V10,P03,policy,1,Reference AUT-07-970-10-03-79781 governs the operating policy for Pioneer Automotive Central. The inspection workflow supports replacement and records service booking information under the Central operating profile. Version 10 specifies a threshold of 21 units and a listed service value of 374 units.,/policy/AUT-07-970/v10/
W135_V10_P03_C2,W135_V10_P03,W135,V10,P03,policy,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 136 minutes. For booking, the requester follows the site-specific verification route associated with reference AUT-07-970-10-03-79781.",/policy/AUT-07-970/v10/
W135_V10_P04_C1,W135_V10_P04,W135,V10,P04,support,1,Reference AUT-07-970-10-04-80094 governs the support procedure for Pioneer Automotive Central. The part workflow supports replacement and records vehicle information under the Central operating profile. Version 10 specifies a threshold of 18 units and a listed service value of 266 units.,/support/AUT-07-970/v10/
W135_V10_P04_C2,W135_V10_P04,W135,V10,P04,support,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 87 minutes. For replacement, the requester follows the site-specific verification route associated with reference AUT-07-970-10-04-80094.",/support/AUT-07-970/v10/
W135_V10_P05_C1,W135_V10_P05,W135,V10,P05,faq,1,Reference AUT-07-970-10-05-80407 governs the frequently asked questions for Pioneer Automotive Central. The roadside request workflow supports inspection and records part information under the Central operating profile. Version 10 specifies a threshold of 15 units and a listed service value of 158 units.,/faq/AUT-07-970/v10/
W135_V10_P05_C2,W135_V10_P05,W135,V10,P05,faq,2,"The scheduled operating point is Sunday at 13:00, with a standard handling duration of 38 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-10-05-80407.",/faq/AUT-07-970/v10/
W135_V10_P06_C1,W135_V10_P06,W135,V10,P06,requirements,1,Reference AUT-07-970-10-06-80720 governs the eligibility and requirements for Pioneer Automotive Central. The vehicle workflow supports inspection and records inspection information under the Central operating profile. Version 10 specifies a threshold of 12 units and a listed service value of 50 units.,/requirements/AUT-07-970/v10/
W135_V10_P06_C2,W135_V10_P06,W135,V10,P06,requirements,2,"The scheduled operating point is Friday at 11:00, with a standard handling duration of 170 minutes. For claim, the requester follows the site-specific verification route associated with reference AUT-07-970-10-06-80720.",/requirements/AUT-07-970/v10/
W135_V10_P07_C1,W135_V10_P07,W135,V10,P07,schedule,1,Reference AUT-07-970-10-07-81033 governs the timing and scheduling for Pioneer Automotive Central. The service booking workflow supports inspection and records service booking information under the Central operating profile. Version 10 specifies a threshold of 88 units and a listed service value of 363 units.,/schedule/AUT-07-970/v10/
W135_V10_P07_C2,W135_V10_P07,W135,V10,P07,schedule,2,"The scheduled operating point is Wednesday at 09:00, with a standard handling duration of 121 minutes. For maintenance, the requester follows the site-specific verification route associated with reference AUT-07-970-10-07-81033.",/schedule/AUT-07-970/v10/
W135_V10_P08_C1,W135_V10_P08,W135,V10,P08,security,1,Reference AUT-07-970-10-08-81346 governs the security and access for Pioneer Automotive Central. The warranty workflow supports inspection and records vehicle information under the Central operating profile. Version 10 specifies a threshold of 85 units and a listed service value of 255 units.,/security/AUT-07-970/v10/
W135_V10_P08_C2,W135_V10_P08,W135,V10,P08,security,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 72 minutes. For booking, the requester follows the site-specific verification route associated with reference AUT-07-970-10-08-81346.",/security/AUT-07-970/v10/
W135_V10_P09_C1,W135_V10_P09,W135,V10,P09,services,1,Reference AUT-07-970-10-09-81659 governs the available services for Pioneer Automotive Central. The inspection workflow supports claim and records part information under the Central operating profile. Version 10 specifies a threshold of 82 units and a listed service value of 147 units.,/services/AUT-07-970/v10/
W135_V10_P09_C2,W135_V10_P09,W135,V10,P09,services,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 23 minutes. For replacement, the requester follows the site-specific verification route associated with reference AUT-07-970-10-09-81659.",/services/AUT-07-970/v10/
W135_V10_P10_C1,W135_V10_P10,W135,V10,P10,contact,1,Reference AUT-07-970-10-10-81972 governs the contact information for Pioneer Automotive Central. The part workflow supports claim and records inspection information under the Central operating profile. Version 10 specifies a threshold of 79 units and a listed service value of 39 units.,/contact/AUT-07-970/v10/
W135_V10_P10_C2,W135_V10_P10,W135,V10,P10,contact,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 155 minutes. For inspection, the requester follows the site-specific verification route associated with reference AUT-07-970-10-10-81972.",/contact/AUT-07-970/v10/
W136_V01_P01_C1,W136_V01_P01,W136,V01,P01,overview,1,Reference HR-07-010-01-01-77993 governs the service overview for Pioneer Hr Coastal. The training workflow supports transfer and records review information under the Coastal operating profile. Version 1 specifies a threshold of 50 units and a listed service value of 270 units.,/overview/HR-07-010/v1/
W136_V01_P01_C2,W136_V01_P01,W136,V01,P01,overview,2,"The scheduled operating point is Monday at 07:00, with a standard handling duration of 158 minutes. For verification, the requester follows the site-specific verification route associated with reference HR-07-010-01-01-77993.",/overview/HR-07-010/v1/
W136_V01_P02_C1,W136_V01_P02,W136,V01,P02,pricing,1,Reference HR-07-010-01-02-78306 governs the pricing and commercial terms for Pioneer Hr Coastal. The employee record workflow supports appeal and records benefit information under the Coastal operating profile. Version 1 specifies a threshold of 47 units and a listed service value of 162 units.,/pricing/HR-07-010/v1/
W136_V01_P02_C2,W136_V01_P02,W136,V01,P02,pricing,2,"The scheduled operating point is Saturday at 12:00, with a standard handling duration of 109 minutes. For enrolment, the requester follows the site-specific verification route associated with reference HR-07-010-01-02-78306.",/pricing/HR-07-010/v1/
W136_V01_P03_C1,W136_V01_P03,W136,V01,P03,policy,1,Reference HR-07-010-01-03-78619 governs the operating policy for Pioneer Hr Coastal. The review workflow supports appeal and records employee record information under the Coastal operating profile. Version 1 specifies a threshold of 44 units and a listed service value of 54 units.,/policy/HR-07-010/v1/
W136_V01_P03_C2,W136_V01_P03,W136,V01,P03,policy,2,"The scheduled operating point is Thursday at 10:00, with a standard handling duration of 60 minutes. For approval, the requester follows the site-specific verification route associated with reference HR-07-010-01-03-78619.",/policy/HR-07-010/v1/
W136_V01_P04_C1,W136_V01_P04,W136,V01,P04,support,1,Reference HR-07-010-01-04-78932 governs the support procedure for Pioneer Hr Coastal. The benefit workflow supports appeal and records review information under the Coastal operating profile. Version 1 specifies a threshold of 41 units and a listed service value of 367 units.,/support/HR-07-010/v1/
W136_V01_P04_C2,W136_V01_P04,W136,V01,P04,support,2,"The scheduled operating point is Tuesday at 08:00, with a standard handling duration of 192 minutes. For transfer, the requester follows the site-specific verification route associated with reference HR-07-010-01-04-78932.",/support/HR-07-010/v1/
